EXPOCODE,SECT,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TMP,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,TOC,TOC_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,M,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,DBAR,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,DEG_C,,/MILLE,,/MILLE,/MILLE,,/MILLE,UMOL/KG,,KBQ/CUM,,KBQ/CUM,BQ/CUM,,BQ/CUM,MBQ/CUM,,MBQ/CUM,DEG C,KG/CUM
49NZ20030909,   P06,24,1,20,12032,2,20031007,516,-32.5072,-80.664,3945,1602.8,2,2.6726,2,2.67243,2,34.5901,2,34.5902,2,117.17,2,1603,2,119.64,2,120.56,2,101.35,2,0.34,38.21,2,0.14,0,2,0.01,2.7,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.5601,27.597
49NZ20030909,   P06,24,1,19,12031,2,20031007,516,-32.5072,-80.664,3945,1799.2,2,2.4476,2,2.44765,2,34.6117,2,34.6118,2,123.23,2,1798.8,2,126.71,2,126.71,2,107.46,2,0.36,37.83,2,0.14,0,2,0.01,2.66,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.3216,27.6345
49NZ20030909,   P06,24,1,18,12030,2,20031007,516,-32.5072,-80.664,3945,2000.4,2,2.2347,2,2.2346,2,34.6322,2,34.6319,2,130.01,2,2000.2,2,133.35,2,133.92,2,112.7,2,0.37,36.82,2,0.14,0.01,2,0.01,2.61,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.0947,27.6694
49NZ20030909,   P06,24,1,17,12029,2,20031007,516,-32.5072,-80.664,3945,2201.7,2,2.0841,2,2.08401,2,34.6474,2,34.6474,2,135.39,2,2201.4,2,139.33,2,139.43,2,116.64,2,0.38,36.33,2,0.13,-0.01,2,0.01,2.57,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.929,27.6948
49NZ20030909,   P06,24,1,16,12028,2,20031007,516,-32.5072,-80.664,3945,2399.8,2,1.9718,2,1.97186,2,34.6589,2,34.6587,2,139.99,2,2399.2,2,144.43,2,144.24,2,119.27,2,0.38,36.02,2,0.13,0,2,0.01,2.54,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.8011,27.7139
49NZ20030909,   P06,24,1,15,12027,2,20031007,516,-32.5072,-80.664,3945,2602.1,2,1.9114,2,1.91146,2,34.6657,2,34.6655,2,143.64,2,2601.8,2,147.9,2,148.02,2,120.12,2,0.38,35.88,2,0.13,0,2,0.01,2.52,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.7234,27.7253
49NZ20030909,   P06,24,1,14,12026,2,20031007,516,-32.5072,-80.664,3945,2802.9,2,1.859,2,1.85909,2,34.6721,2,34.6721,2,146.73,2,2802.5,2,150.7,2,151.22,2,121.6,2,0.39,35.59,2,0.13,-0.01,2,0.01,2.5,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.6533,27.7357
49NZ20030909,   P06,24,1,13,12025,2,20031007,516,-32.5072,-80.664,3945,3002.6,2,1.8029,2,1.80298,2,34.6788,2,34.6783,2,149.41,2,3002.5,2,153.7,2,153.6,2,122.62,2,0.39,35.22,2,0.13,0,2,0.01,2.48,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.5792,27.7466
49NZ20030909,   P06,24,1,12,12024,2,20031007,516,-32.5072,-80.664,3945,3251,2,1.7465,2,1.74655,2,34.6851,2,34.6847,2,153.87,2,3250.9,2,157.79,2,157.82,2,122.32,2,0.39,35.16,2,0.13,-0.01,2,0.01,2.45,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.4995,27.7575
49NZ20030909,   P06,24,1,11,12023,2,20031007,516,-32.5072,-80.664,3945,3499.4,2,1.6662,2,1.6663,2,34.6906,2,34.6904,2,158.83,2,3499.3,2,162.47,2,162.47,2,122.33,3,0.39,34.81,2,0.13,0,2,0.01,2.43,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.3959,27.7694
49NZ20030909,   P06,24,1,10,12022,2,20031007,516,-32.5072,-80.664,3945,3751.2,2,1.6226,2,1.62268,2,34.6939,2,34.6939,2,162.31,2,3751.2,2,165.49,2,165.53,2,121.76,2,0.39,34.68,2,0.13,0.01,2,0.01,2.4,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.327,27.777
49NZ20030909,   P06,24,1,9,12015,2,20031007,516,-32.5072,-80.664,3945,3985,2,1.6335,2,1.63341,2,34.6944,2,34.6949,2,163.61,2,3985,2,165.92,2,165.84,2,122.28,2,0.39,34.76,2,0.13,0,2,0.01,2.4,2,0.02,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.3124,27.7784
49NZ20030909,   P06,24,1,8,12020,9,20031007,516,-32.5072,-80.664,3945,1000.9,2,3.7674,2,3.76767,2,34.4165,2,-999,9,129.43,2,1003.1,2,136.88,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6936,27.3531
49NZ20030909,   P06,24,1,7,12019,2,20031007,516,-32.5072,-80.664,3945,2000.2,2,2.2347,2,2.23463,2,34.6323,2,34.632,2,130.04,2,2000,2,133.35,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.0947,27.6695
49NZ20030909,   P06,24,1,6,12018,9,20031007,516,-32.5072,-80.664,3945,1001.9,2,3.7657,2,3.76604,2,34.4166,2,-999,9,129.34,2,1003.9,2,136.82,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6918,27.3534
49NZ20030909,   P06,24,1,5,12017,9,20031007,516,-32.5072,-80.664,3945,1001.4,2,3.7674,2,3.76726,2,34.4165,2,-999,9,129.28,2,1003.5,2,136.86,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6936,27.3531
49NZ20030909,   P06,24,1,4,12016,9,20031007,516,-32.5072,-80.664,3945,1001.3,2,3.7674,2,3.76792,2,34.4166,2,-999,9,129.25,2,1003.4,2,136.85,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6936,27.3532
49NZ20030909,   P06,24,1,3,12012,9,20031007,516,-32.5072,-80.664,3945,1001.2,2,3.7681,2,3.76801,2,34.4164,2,-999,9,129.26,2,1003.3,2,136.87,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6943,27.353
49NZ20030909,   P06,24,1,2,12014,9,20031007,516,-32.5072,-80.664,3945,1001.8,2,3.7669,2,3.76765,2,34.4165,2,-999,9,129.21,2,1003.8,2,136.83,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.693,27.3532
49NZ20030909,   P06,24,1,1,12013,9,20031007,516,-32.5072,-80.664,3945,1001.7,2,3.7656,2,3.7655,2,34.4165,2,-999,9,129.18,2,1003.8,2,136.83,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6918,27.3533
49NZ20030909,   P06,23,1,0,-999,9,20031008,1053,-32.5077,-79.9932,2732,-999,9,-999,9,-999,9,-999,9,34.4127,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1,-999,0.58,2,0.08,1.9,2,0.6,-999,-999
49NZ20030909,   P06,23,1,36,12048,2,20031008,1053,-32.5077,-79.9932,2732,10.5,2,15.9688,2,15.96915,2,34.3948,2,34.3949,2,245.44,2,12,2,255.17,2,255.17,2,0.36,2,0.12,0.13,2,0.03,0.03,2,0.01,0.32,2,0.01,3.076,4,1.583,2,0.202,4,2023,2,2280.7,2,7.9856,25,2,2.136,2,0.004,56.1,2,3.8,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,15.9672,25.2895
49NZ20030909,   P06,23,1,35,12047,2,20031008,1053,-32.5077,-79.9932,2732,51,2,15.8777,2,15.87842,2,34.4308,2,34.4297,2,242.04,2,57.3,2,252.9,2,252.36,2,0.35,2,0.12,0.32,2,0.03,0.03,2,0.01,0.35,2,0.01,3.081,4,1.554,2,0.199,4,2029.1,6,2285.1,2,7.9795,25,2,2.036,2,0.004,56.8,2,3.8,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,15.8697,25.3393
49NZ20030909,   P06,23,1,34,12046,2,20031008,1053,-32.5077,-79.9932,2732,100.2,2,15.4396,2,15.43716,2,34.4166,2,34.4203,2,234.88,2,100.5,2,243.15,2,244.69,2,0.34,2,0.12,1.33,2,0.04,0.12,2,0.01,0.41,2,0.01,3.088,4,1.566,2,0.208,4,2036.1,2,2285.8,6,7.9619,25,2,1.934,2,0.004,64.4,2,3.8,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,15.4242,25.4285
49NZ20030909,   P06,23,1,33,12045,2,20031008,1053,-32.5077,-79.9932,2732,149.3,2,12.9018,2,12.90017,2,34.1391,2,34.1399,2,222.48,2,153.8,2,230.83,2,231.35,2,0.83,2,0.12,9.66,2,0.06,0.03,2,0.01,0.84,2,0.01,3.411,4,1.727,2,0.215,4,2064.2,2,2259.2,2,7.8678,25,6,1.586,2,0.003,66.6,2,3.9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,12.8816,25.7495
49NZ20030909,   P06,23,1,32,12044,2,20031008,1053,-32.5077,-79.9932,2732,198.7,2,11.1265,2,11.12224,2,34.118,2,34.119,2,206.36,2,202.1,2,214.53,2,214.17,2,2.17,2,0.12,15.24,2,0.08,0.01,2,0.01,1.19,2,0.01,3.562,4,1.785,2,0.118,4,2098.5,2,2254.1,2,7.7845,25,2,1.316,6,0.006,62.4,2,3.9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,11.1021,26.0703
49NZ20030909,   P06,23,1,31,12043,2,20031008,1053,-32.5077,-79.9932,2732,248.9,2,9.7808,2,9.78328,2,34.1989,2,34.1967,4,177.33,2,250.3,2,187.71,2,184.33,2,5.36,2,0.13,20.07,2,0.09,0.01,2,0.01,1.57,2,0.01,3.364,4,1.643,2,0.099,4,2138,2,2262.9,2,7.6926,25,2,1.018,2,0.003,47.2,2,4,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9.7525,26.368
49NZ20030909,   P06,23,1,30,12042,2,20031008,1053,-32.5077,-79.9932,2732,300.1,2,8.9094,2,8.90648,2,34.3442,2,34.3444,2,122.34,2,301.6,2,124.07,2,125.5,2,12.15,2,0.15,25.98,2,0.11,0,2,0.01,2.09,2,0.02,2.812,4,1.214,2,0.07,4,2195.2,2,2267.4,2,7.5584,25,2,0.613,2,0.002,20.5,2,3.7,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,8.8771,26.6241
49NZ20030909,   P06,23,1,29,12041,2,20031008,1053,-32.5077,-79.9932,2732,399.9,2,7.1818,2,7.18173,2,34.3653,2,34.3646,2,119.95,2,399.7,2,130.04,2,122.14,2,16.04,2,0.15,32.1,2,0.12,0,2,0.01,2.31,2,0.02,2.265,4,0.916,2,0.07,4,2215.1,2,2271.1,2,7.5167,25,2,0.595,2,0.003,-7.9,2,3.7,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,7.1436,26.8988
49NZ20030909,   P06,23,1,28,12040,2,20031008,1053,-32.5077,-79.9932,2732,501.9,2,6.1366,2,6.13725,2,34.3042,2,34.3042,2,189.69,2,500.5,2,195.02,2,195.08,2,12.74,2,0.15,28.48,2,0.11,0,2,0.01,1.98,2,0.02,2.847,4,1.182,2,0.111,4,2176,2,2276.9,2,7.6265,25,2,0.979,2,0.002,6.7,2,3.8,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,6.0924,26.9911
49NZ20030909,   P06,23,1,27,12039,2,20031008,1053,-32.5077,-79.9932,2732,599.9,2,5.5452,2,5.54487,2,34.2767,2,34.2771,2,210.86,2,597.5,2,218.13,2,218.13,2,13.4,2,0.15,27.73,2,0.11,0,2,0.01,1.93,2,0.01,2.716,4,1.107,2,0.092,4,2165.9,2,2275.6,2,7.6577,25,2,1.104,2,0.002,1.7,2,3.7,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,5.4947,27.0436
49NZ20030909,   P06,23,1,26,12038,2,20031008,1053,-32.5077,-79.9932,2732,700.7,2,5.0154,2,5.01656,2,34.2763,2,34.2762,2,200.63,2,699,2,203.41,2,208.22,2,19.05,2,0.16,29.76,2,0.12,0,2,0.01,2.07,2,0.02,1.844,4,0.732,2,0.051,4,2177.4,6,2279.3,2,7.6391,25,2,1.031,2,0.004,-37.7,2,3.6,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.9587,27.1062
49NZ20030909,   P06,23,1,25,12037,2,20031008,1053,-32.5077,-79.9932,2732,800.7,2,4.4581,2,4.45928,2,34.3172,2,34.3168,2,170.06,2,800.8,2,176.3,2,175.92,2,31.91,2,0.19,33.35,2,0.13,0.01,2,0.01,2.33,2,0.02,0.672,4,0.307,2,0.02,4,2209.8,2,2293.5,6,7.5848,25,2,0.826,2,0.004,-82.8,2,3.4,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.3961,27.2012
49NZ20030909,   P06,23,1,24,12036,2,20031008,1053,-32.5077,-79.9932,2732,899.3,2,4.0706,2,4.07181,2,34.3668,2,34.3653,2,146.57,2,899.2,2,150.82,2,151.86,2,44.31,2,0.22,35.79,2,0.13,0.01,2,0.01,2.51,2,0.02,0.183,4,0.106,2,0.004,4,2234,2,2301.3,2,7.5471,25,6,0.633,2,0.002,-118.2,2,3.4,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,4.003,27.2821
49NZ20030909,   P06,23,1,23,12035,2,20031008,1053,-32.5077,-79.9932,2732,998.9,2,3.7653,2,3.76538,2,34.4202,2,34.4199,2,128.12,2,999,2,132.6,2,131.7,2,57.38,2,0.25,37.53,2,0.14,0.01,2,0.01,2.65,2,0.02,0.075,4,0.029,6,0.004,4,2257.3,2,2320.1,2,7.5199,25,2,0.502,2,0.002,-147.9,2,3.3,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6917,27.3562
49NZ20030909,   P06,23,1,22,12034,2,20031008,1053,-32.5077,-79.9932,2732,1199.8,2,3.313,2,3.3134,2,34.5029,2,34.5028,2,111.96,2,1200.2,2,115.33,2,114.8,2,77.92,2,0.29,38.91,2,0.14,0,2,0.01,2.75,2,0.02,0.045,4,0.007,2,0.002,4,2287,2,2342.9,2,7.4986,25,2,0.303,2,0.003,-177.3,2,3.2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.2268,27.4672
49NZ20030909,   P06,23,1,21,12033,2,20031008,1053,-32.5077,-79.9932,2732,1402.4,2,2.9714,2,2.97175,2,34.5569,2,34.5567,2,111.3,2,1401.7,2,113.82,2,113.82,2,92.78,2,0.32,38.72,2,0.14,0,2,0.01,2.75,2,0.02,0.036,4,0.001,2,0.002,4,2301.3,2,2361.7,2,7.5053,25,2,0.204,6,0.003,-188.9,6,2.3,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.872,27.543
49NZ20030909,   P06,23,1,20,12032,2,20031008,1053,-32.5077,-79.9932,2732,1599.6,2,2.6858,2,2.68546,2,34.5909,2,34.5908,2,116.98,2,1598.7,2,119.93,2,119.69,2,102.73,2,0.35,38.04,2,0.14,0,2,0.01,2.71,2,0.02,0.034,4,0,2,0.005,4,2307.1,2,2369.2,2,7.5213,25,2,0.175,2,0.002,-198.5,2,3.2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.5734,27.5965
49NZ20030909,   P06,23,1,19,12031,2,20031008,1053,-32.5077,-79.9932,2732,1799.6,2,2.4324,2,2.43255,2,34.6144,2,34.6146,2,123.84,2,1799.9,2,126.07,2,126.75,2,109.62,2,0.36,37.57,2,0.14,0.01,2,0.01,2.66,2,0.02,0.038,4,0.005,2,0.003,4,2309.9,2,2377.8,2,7.5353,25,2,0.17,2,0.004,-206.1,2,3.1,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.3066,27.6379
49NZ20030909,   P06,23,1,18,12030,2,20031008,1053,-32.5077,-79.9932,2732,1998.9,2,2.216,2,2.21618,2,34.6341,2,34.6335,2,131.34,2,1998.5,2,134.04,2,134.52,2,114.64,2,0.37,36.86,2,0.14,0,2,0.01,2.6,2,0.02,0.031,4,-0.002,2,0.004,4,2311.9,2,2384.2,2,7.5531,25,2,0.165,2,0.002,-210.1,2,3.2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,2.0764,27.6725
49NZ20030909,   P06,23,1,17,12029,2,20031008,1053,-32.5077,-79.9932,2732,2200.5,2,2.085,2,2.08513,2,34.6468,2,34.6463,2,136.59,2,2200.1,2,139.35,2,139.79,2,117.45,2,0.38,36.42,2,0.13,0,2,0.01,2.57,2,0.02,0.028,4,0,2,0.005,4,2311.3,2,2386.1,2,7.5571,25,2,0.205,2,0.005,-209,2,3.1,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.93,27.6942
49NZ20030909,   P06,23,1,16,12028,2,20031008,1053,-32.5077,-79.9932,2732,2400.7,2,1.9852,2,1.98556,2,34.6568,2,34.6566,2,141.76,2,2400,2,144.96,2,144.91,2,119.33,2,0.38,36,2,0.13,0,2,0.01,2.53,2,0.02,0.026,4,-0.002,2,0.005,4,2308.6,6,2388.8,2,7.5683,25,2,0.212,2,0.006,-218.3,2,3.1,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.8142,27.7112
49NZ20030909,   P06,23,1,15,12027,2,20031008,1053,-32.5077,-79.9932,2732,2601,2,1.9032,2,1.90339,2,34.6658,2,34.6656,2,146.3,2,2601.1,2,148.87,2,149.36,2,120.5,2,0.38,35.66,2,0.13,0,2,0.01,2.5,2,0.02,0.027,4,0.003,2,0.003,4,2307.4,2,2391,6,7.5755,25,2,0.246,2,0.002,-219.6,2,3.2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.7154,27.726
49NZ20030909,   P06,23,1,14,12026,2,20031008,1053,-32.5077,-79.9932,2732,2811.2,2,1.842,2,1.84284,2,34.6734,2,34.6734,2,149.84,2,2811.1,2,152.15,2,152.15,2,121.69,2,0.39,35.42,2,0.13,0,2,0.01,2.48,2,0.02,0.022,4,-0.001,2,0.003,4,2307.6,2,2394,2,7.5814,25,2,0.201,2,0.004,-210,2,3.1,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,1.6358,27.738
49NZ20030909,   P06,23,1,13,12025,9,20031008,1053,-32.5077,-79.9932,2732,998.8,2,3.7655,2,3.76544,2,34.4201,2,-999,9,128.21,2,998.9,2,132.61,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6919,27.3561
49NZ20030909,   P06,23,1,12,12024,9,20031008,1053,-32.5077,-79.9932,2732,999.1,2,3.765,2,3.76518,2,34.4201,2,-999,9,128.25,2,999.2,2,132.57,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6914,27.3562
49NZ20030909,   P06,23,1,11,12023,9,20031008,1053,-32.5077,-79.9932,2732,999.3,2,3.7647,2,3.76476,2,34.4202,2,-999,9,128.16,2,999.3,2,132.53,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6911,27.3563
49NZ20030909,   P06,23,1,10,12022,9,20031008,1053,-32.5077,-79.9932,2732,999.5,2,3.7649,2,3.76498,2,34.4202,2,-999,9,128.16,2,999.5,2,132.5,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6912,27.3562
49NZ20030909,   P06,23,1,9,12015,9,20031008,1053,-32.5077,-79.9932,2732,998.7,2,3.765,2,3.76504,2,34.4202,2,-999,9,128.18,2,998.8,2,132.62,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6914,27.3562
49NZ20030909,   P06,23,1,8,12020,9,20031008,1053,-32.5077,-79.9932,2732,998.8,2,3.7655,2,3.76576,2,34.4202,2,-999,9,128.18,2,998.9,2,132.61,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6919,27.3562
49NZ20030909,   P06,23,1,7,12019,9,20031008,1053,-32.5077,-79.9932,2732,999.5,2,3.7654,2,3.76536,2,34.4202,2,-999,9,128.13,2,999.5,2,132.52,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6917,27.3562
49NZ20030909,   P06,23,1,6,12018,9,20031008,1053,-32.5077,-79.9932,2732,1000,2,3.7652,2,3.76549,2,34.4201,2,-999,9,128.19,2,999.9,2,132.43,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6915,27.3561
49NZ20030909,   P06,23,1,5,12017,9,20031008,1053,-32.5077,-79.9932,2732,999.6,2,3.765,2,3.76519,2,34.4201,2,-999,9,128.12,2,999.6,2,132.49,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,3.6913,27.3562
49NZ20030909,   P06,23,1,4,12016,2,20031008,1053,-32.5077,-79.9932,2732,9.8,2,15.9676,2,15.96807,2,34.3949,2,-999,9,245.4,2,11.4,2,255.1,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,15.9661,25.2899
49NZ20030909,   P06,23,1,3,12012,2,20031008,1053,-32.5077,-79.9932,2732,10.7,2,15.9686,2,15.96916,2,34.395,2,-999,9,245.33,2,12.2,2,255.14,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,15.9669,25.2897
49NZ20030909,   P06,23,1,2,12014,2,20031008,1053,-32.5077,-79.9932,2732,10.4,2,15.9686,2,15.96853,2,34.3948,2,-999,9,245.35,2,11.9,2,255.17,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,15.967,25.2896
