EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2_TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,DELC14,DELC14_FLAG_W,C14ERR,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,DCNS,ARABI,ARABI_FLAG_W,FUCO,FUCO_FLAG_W,GALA,GALA_FLAG_W,GLUC,GLUC_FLAG_W,MAN,MAN_FLAG_W,RHAM,RHAM_FLAG_W,BRDU,BRDU_FLAG_W,THETA
,,,,,,,,,,,METERS,,DBAR,ITS-90,PSS-78,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,,,DEG C,UMOL/KG,,UMOL/KG,,TU,,TU,NMOL/KG,,NMOL/KG,PERCNT,,PERCNT,NMOL/KG,,NMOL/KG,/MILLE,,/MILLE,1/M,,1/M,,1/M,,1/M,,1/NM,,1/NM,,NMOL/KG,NMOL/KG,,NMOL/KG,,NMOL/KG,,NMOL/KG,,NMOL/KG,,NMOL/KG,,PMOL/L/H,,DEG C
  325020060213,  P16N,    37,  1,      3,      3,9,20060228,0724, 15.0003,-152.0000, 5643,5049.4000,   5049.4,   1.4189,  34.7008,-999.0000,9,    173.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,     -999,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   0.9812
  325020060213,  P16N,    37,  1,      1,      1,2,20060228,0724, 15.0003,-152.0000, 5643,5751.7000,   5751.7,   1.4863,  34.7019,  34.7024,2,    177.3,2,    178.4,4,   131.90,2,    34.20,2,     0.00,2,     2.35,2,    0.004,2,    0.001,2,   2301.2,6,   2408.4,2,   1091.9,2,       20,   7.6049,2,    25.00,     35.9,2,    37.95,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   0.9575
  325020060213,  P16N,    38,  1,     35,     35,2,20060228,1840, 16.0000,-152.0000, 5469,   5.2000,      5.2,  24.6120,  34.2720,-999.0000,5,    209.7,2,    211.2,2,     0.30,2,     0.00,2,     0.00,2,     0.12,2,    1.816,2,    1.137,2,   1946.3,6,   2250.8,2,   -999.0,9,     -999,   8.0822,2,    25.00,     69.0,2,     3.98,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     55.2,2,      2.9,   0.0270,2,   0.0170,2,   0.0040,2,   0.0060,2,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  24.6109
  325020060213,  P16N,    38,  1,     34,     34,2,20060228,1840, 16.0000,-152.0000, 5469,  15.5000,     15.5,  24.6109,  34.2720,  34.2711,2,    210.0,2,    211.1,2,     0.30,6,     0.00,6,     0.00,6,     0.12,6, -999.000,9, -999.000,9,   1946.7,2,   2258.3,2,   -999.0,9,     -999,   8.0832,2,    25.00,     68.8,2,     4.61,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,   0.0250,2,   0.0150,2,   0.0030,2,   0.0050,2,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     3.06,2,  24.6076
  325020060213,  P16N,    38,  1,     33,     33,2,20060228,1840, 16.0000,-152.0000, 5469,  35.0000,     35.0,  24.6099,  34.2794,  34.2982,2,    210.7,2,    211.2,2,     0.30,6,     0.00,6,     0.00,6,     0.12,6,    1.835,6,    1.137,6,   1948.1,2,   2262.6,2,   -999.0,9,     -999,   8.0895,2,    25.00,     71.0,2,     4.04,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     60.4,2,      2.9,   0.0270,2,   0.0160,2,   0.0040,2,   0.0050,2,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     2.65,2,  24.6024
  325020060213,  P16N,    38,  1,     32,     32,2,20060228,1840, 16.0000,-152.0000, 5469,  61.6000,     61.6,  24.2049,  34.4879,  34.4937,2,    213.3,2,    212.9,2,     0.30,6,     0.00,6,     0.00,6,     0.11,6, -999.000,9, -999.000,9,   1968.2,2,   2274.5,2,   -999.0,9,     -999,   8.0809,2,    25.00,     68.9,2,     3.54,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     51.9,2,      3.8,   0.0380,2,   0.0240,2,   0.0080,2,   0.0080,2,   0.0352,2,   0.0356,2,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     2.41,2,  24.1919
  325020060213,  P16N,    38,  1,     31,     31,2,20060228,1840, 16.0000,-152.0000, 5469,  85.1000,     85.1,  23.7375,  34.9162,  34.8972,2,    213.4,2,    215.6,2,     0.40,6,     0.00,6,     0.00,6,     0.08,6,    1.870,2,    1.169,2,   1983.4,2,   2301.6,3,   -999.0,9,     -999,   8.0720,2,    25.00,     68.8,2,     4.11,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     62.2,2,      3.1,   0.0450,2,   0.0280,2,   0.0090,2,   0.0080,2,   0.0335,2,   0.0338,2,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     3.63,2,  23.7197
  325020060213,  P16N,    38,  1,     30,     30,2,20060228,1840, 16.0000,-152.0000, 5469, 110.1000,    110.1,  21.6911,  34.6885,  34.6970,2,    210.0,2,    203.9,2,     1.30,6,     0.60,6,     0.10,6,     0.22,6,    2.082,2,    1.261,2,   2023.1,2,   2297.9,2,   -999.0,9,     -999,   8.0006,2,    25.00,     65.9,2,     5.00,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     65.3,2,      3.9,   0.1230,2,   0.0860,2,   0.0390,2,   0.0290,2,   0.0178,2,   0.0202,2,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     3.63,2,  21.6696
  325020060213,  P16N,    38,  1,     29,     29,2,20060228,1840, 16.0000,-152.0000, 5469, 134.8000,    134.8,  20.1372,  34.8658,  34.9175,2,    197.1,2,    194.6,2,     1.50,6,     1.70,6,     0.00,6,     0.22,6,    2.237,2,    1.346,2,   2047.4,2,   2308.0,2,   -999.0,9,     -999,-999.0000,9,  -999.00,     59.1,2,     6.45,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     74.7,2,      3.9,   0.0980,2,   0.0690,2,   0.0320,2,   0.0250,2,   0.0210,2,   0.0217,2,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,    15.47,4,  20.1122
  325020060213,  P16N,    38,  1,     28,     28,2,20060228,1840, 16.0000,-152.0000, 5469, 176.0000,    176.0,  14.6620,  34.2566,  34.2763,2,    173.7,2,    173.3,2,     6.20,6,     8.60,6,     0.00,6,     0.70,6,    2.732,2,    1.548,2,   2082.9,2,   2267.5,6,   -999.0,9,     -999,-999.0000,9,  -999.00,     50.1,2,    12.52,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     56.8,2,      3.2,   0.1160,2,   0.0840,2,   0.0420,2,   0.0330,2,   0.0146,2,   0.0170,2,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     2.16,3,  14.6359
  325020060213,  P16N,    38,  1,     27,     27,2,20060228,1840, 16.0000,-152.0000, 5469, 226.2000,    226.2,  11.0666,  34.2485,  34.2413,2,    105.2,2,    106.6,2,    21.00,6,    22.20,6,     0.00,6,     1.68,6,    2.330,6,    1.214,6,   2173.9,2,   2262.9,2,   -999.0,9,     -999,   7.5941,2,    25.00,     48.2,2,    25.90,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     17.8,2,      4.1,   0.1370,2,   0.1000,2,   0.0530,2,   0.0420,2,   0.0132,4,   0.0153,4,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     2.36,3,  11.0388
  325020060213,  P16N,    38,  1,     26,     26,2,20060228,1840, 16.0000,-152.0000, 5469, 276.5000,    276.5,   9.8281,  34.3747,  34.3741,2,     57.9,2,     57.7,2,    32.00,6,    28.50,6,     0.00,6,     2.18,6,    1.243,2,    0.631,2,   2240.9,2,   2287.1,2,   -999.0,9,     -999,   7.4756,2,    25.00,     46.3,2,    33.05,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,    -30.4,2,      3.0,   0.1620,2,   0.1180,2,   0.0660,2,   0.0530,2,   0.0125,3,   0.0141,3,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   9.7965
  325020060213,  P16N,    38,  1,     25,     25,2,20060228,1840, 16.0000,-152.0000, 5469, 327.3000,    327.3,   8.7074,  34.3510,  34.3517,2,     41.3,2,     47.8,2,    39.30,6,    31.40,6,     0.00,6,     2.35,6,    0.831,2,    0.417,2,   2243.2,2,   2292.6,2,   -999.0,9,     -999,   7.4271,2,    25.00,     45.1,2,    35.11,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,    -51.0,2,      3.1,   0.1600,2,   0.1170,2,   0.0660,2,   0.0520,2,   0.0125,4,   0.0140,4,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   8.6726
  325020060213,  P16N,    38,  1,     24,     24,2,20060228,1840, 16.0000,-152.0000, 5469, 375.1000,    375.1,   8.2591,  34.4233,  34.4228,2,     29.5,2,     22.3,2,    46.10,6,    34.60,6,     0.00,6,     2.60,6,    0.268,2,    0.139,2,   2270.2,2,   2303.7,2,   -999.0,9,     -999,   7.3873,2,    25.00,     43.9,2,    39.06,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,    -88.2,2,      3.5,   0.1720,2,   0.1250,2,   0.0710,2,   0.0560,2,   0.0124,3,   0.0138,3,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   8.2203
  325020060213,  P16N,    38,  1,     23,     23,2,20060228,1840, 16.0000,-152.0000, 5469, 425.9000,    425.9,   7.7524,  34.4475,  34.4454,2,     18.7,2,     18.1,2,    51.10,6,    36.40,6,     0.00,6,     2.69,6,    0.118,2,    0.062,2,   2282.1,2,   2303.2,2,   -999.0,9,     -999,   7.3989,2,    25.00,     42.7,2,    40.89,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -106.0,2,      3.0,   0.1660,2,   0.1220,2,   0.0700,2,   0.0540,2,   0.0124,3,   0.0138,3,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   7.7098
  325020060213,  P16N,    38,  1,     22,     22,2,20060228,1840, 16.0000,-152.0000, 5469, 475.5000,    475.5,   7.2301,  34.4376,  34.4364,2,     18.5,2,     19.0,2,    57.00,6,    37.70,6,     0.00,6,     2.77,6,    0.065,2,    0.040,2,   2290.8,2,   2318.6,2,   -999.0,9,     -999,   7.3656,2,    25.00,     41.6,2,    41.61,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -122.0,2,      2.5,   0.1640,2,   0.1190,2,   0.0670,2,   0.0510,2,   0.0129,3,   0.0144,3,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   7.1842
  325020060213,  P16N,    38,  1,     21,     21,2,20060228,1840, 16.0000,-152.0000, 5469, 551.1000,    551.1,   6.5763,  34.4503,  34.4480,2,     20.8,2,     20.2,2,    64.50,6,    39.20,6,     0.00,6,     2.85,6,    0.034,2,    0.019,2,   2300.2,2,   2323.2,2,   -999.0,9,     -999,   7.3727,2,    25.00,     40.7,2,    42.67,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -138.8,2,      3.6,   0.1580,2,   0.1140,2,   0.0630,2,   0.0470,2,   0.0134,2,   0.0151,3,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   6.5256
  325020060213,  P16N,    38,  1,     20,     20,2,20060228,1840, 16.0000,-152.0000, 5469, 650.9000,    650.9,   5.7497,  34.4621,  34.4614,2,     27.8,2,     28.1,2,    75.70,2,    40.70,6,     0.00,6,     2.91,6,    0.018,2,    0.011,2,   2311.5,2,   2339.8,2,   -999.0,9,     -999,   7.3667,2,    25.00,     40.2,2,    45.23,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -158.1,2,      2.5,   0.1560,2,   0.1110,2,   0.0600,2,   0.0430,3,   0.0140,3,   0.0159,4,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   5.6934
  325020060213,  P16N,    38,  1,     19,     19,2,20060228,1840, 16.0000,-152.0000, 5469, 750.6000,    750.6,   5.3074,  34.4928,  34.4940,2,     25.5,2,     24.6,2,    83.20,2,    42.10,6,     0.00,6,     3.01,6,    0.007,6,    0.004,6,   2325.4,2,   2350.0,2,   -999.0,9,     -999,   7.3802,2,    25.00,     39.7,2,    46.37,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -173.5,2,      2.3,   0.1600,2,   0.1130,2,   0.0620,2,   0.0450,2,   0.0139,2,   0.0158,3,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   5.2445
  325020060213,  P16N,    38,  1,     18,     18,2,20060228,1840, 16.0000,-152.0000, 5469, 850.9000,    850.9,   4.8581,  34.5124,  34.5107,2,     31.4,2,     30.6,2,    90.70,6,    42.50,6,     0.00,6,     3.02,6,    0.004,2,    0.002,2,   2325.9,2,   2359.1,2,   -999.0,9,     -999,   7.3743,2,    25.00,     38.7,2,    46.69,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   4.7890
  325020060213,  P16N,    38,  1,     17,     17,2,20060228,1840, 16.0000,-152.0000, 5469, 950.5000,    950.5,   4.4452,  34.5269,  34.5258,2,     37.4,2,     37.2,2,    98.40,6,    42.60,6,     0.00,6,     3.02,6,    0.004,2,    0.002,2,   2337.7,2,   2359.7,3,   -999.0,9,     -999,   7.3854,2,    25.00,     37.4,2,    46.88,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,   0.1540,2,   0.1080,2,   0.0580,2,   0.0400,2,   0.0148,2,   0.0167,2,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   4.3703
  325020060213,  P16N,    38,  1,     16,     16,2,20060228,1840, 16.0000,-152.0000, 5469,1101.1000,   1101.1,   3.9445,  34.5491,  34.5489,2,     46.1,2,     45.8,2,   107.80,6,    42.50,6,     0.00,6,     3.01,6,    0.035,4,    0.001,2,   2344.3,2,   2370.5,2,   -999.0,9,     -999,   7.3955,2,    25.00,     37.7,2,    45.75,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,   0.1460,2,   0.1020,2,   0.0530,2,   0.0350,3,   0.0158,3,   0.0177,3,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   3.8607
  325020060213,  P16N,    38,  1,     15,     15,2,20060228,1840, 16.0000,-152.0000, 5469,1301.0000,   1301.0,   3.4138,  34.5692,  34.5679,2,     55.8,2,     57.2,2,   119.50,6,    42.10,6,     0.00,6,     2.98,6,    0.004,2,    0.001,2,   2351.6,2,   2385.2,2,   -999.0,9,     -999,   7.4147,2,    25.00,     37.8,2,    46.03,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   3.3181
  325020060213,  P16N,    38,  1,     14,     14,2,20060228,1840, 16.0000,-152.0000, 5469,1501.9000,   1501.9,   2.8464,  34.5954,  34.5945,2,     68.2,2,     88.1,4,   132.40,6,    41.40,6,     0.00,6,     2.92,6, -999.000,9, -999.000,9,   2356.3,2,   2404.5,2,   -999.0,9,     -999,   7.4394,2,    25.00,     37.1,2,    45.32,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,   0.1390,2,   0.0960,2,   0.0490,2,   0.0310,2,   0.0170,2,   0.0190,2,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   2.7401
  325020060213,  P16N,    38,  1,     13,     13,2,20060228,1840, 16.0000,-152.0000, 5469,1701.3000,   1701.3,   2.4987,  34.6144,  34.6151,2,     77.3,2,     77.7,2,   140.30,6,    40.80,6,     0.00,6,     2.88,6,    0.001,2,   -0.001,2,   2363.3,2,   2413.1,2,   -999.0,9,     -999,   7.4491,2,    25.00,     37.5,2,    44.92,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   2.3801
  325020060213,  P16N,    38,  1,     12,     12,2,20060228,1840, 16.0000,-152.0000, 5469,1899.7000,   1899.7,   2.2048,  34.6310,  34.6307,2,     88.0,2,     90.9,3,   146.80,6,    40.10,6,     0.00,6,     2.82,6, -999.000,9, -999.000,9,   2359.3,2,   2420.2,2,   -999.0,9,     -999,   7.4717,2,    25.00,     37.9,2,    43.39,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,   0.1310,2,   0.0900,2,   0.0430,2,   0.0260,2,   0.0188,2,   0.0207,2,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   2.0737
  325020060213,  P16N,    38,  1,     11,     11,2,20060228,1840, 16.0000,-152.0000, 5469,2126.5000,   2126.5,   2.0029,  34.6455,  34.6444,2,     98.8,2,     98.9,2,   150.10,6,    39.40,6,     0.00,6,     2.76,6,    0.003,2,    0.000,2,   2356.6,2,   2423.3,2,   -999.0,9,     -999,   7.4912,2,    25.00,     38.1,2,    43.01,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.8556
  325020060213,  P16N,    38,  1,     10,     10,2,20060228,1840, 16.0000,-152.0000, 5469,2375.7000,   2375.7,   1.8310,  34.6583,  34.6574,2,    108.8,2,    109.5,2,   152.80,6,    38.80,6,     0.00,6,     2.70,6, -999.000,9, -999.000,9,   2351.8,2,   2427.5,2,   -999.0,9,     -999,   7.5149,2,    25.00,     38.0,2,    42.34,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,   0.1230,2,   0.0820,2,   0.0380,2,   0.0200,3,   0.0209,2,   0.0227,2,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.6649
  325020060213,  P16N,    38,  1,      9,      9,2,20060228,1840, 16.0000,-152.0000, 5469,2625.4000,   2625.4,   1.7419,  34.6671,  34.6657,2,    115.1,2,    115.9,2,   154.20,6,    38.50,6,     0.00,6,     2.67,6,   -0.001,2,   -0.001,2,   2349.4,2,   2434.1,2,   -999.0,9,     -999,   7.5193,2,    25.00,     37.9,2,    42.50,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.5550
  325020060213,  P16N,    38,  1,      8,      8,2,20060228,1840, 16.0000,-152.0000, 5469,2876.3000,   2876.3,   1.6722,  34.6729,  34.6726,2,    119.7,2,    122.1,2,   155.60,6,    38.20,6,     0.00,6,     2.64,6, -999.000,9, -999.000,9,   2351.1,3,   2433.5,2,   -999.0,9,     -999,   7.5358,2,    25.00,     37.8,2,    41.55,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.4634
  325020060213,  P16N,    38,  1,      7,      7,2,20060228,1840, 16.0000,-152.0000, 5469,3123.4000,   3123.4,   1.5982,  34.6774,  34.6766,2,    125.6,2,    125.7,2,   157.20,6,    37.80,6,     0.00,6,     2.62,6,    0.005,2,    0.002,2,   2349.6,3,   2433.5,2,   -999.0,9,     -999,   7.5445,2,    25.00,     37.5,2,    41.03,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,   0.1200,2,   0.0780,2,   0.0340,2,   0.0170,2,   0.0228,2,   0.0248,2,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.3673
  325020060213,  P16N,    38,  1,      6,      6,2,20060228,1840, 16.0000,-152.0000, 5469,3450.1000,   3450.1,   1.5427,  34.6831,-999.0000,5,    133.5,2,    135.3,2,   157.00,6,    37.30,6,     0.00,6,     2.59,6, -999.000,9, -999.000,9,   2343.1,3,   2433.8,6,   -999.0,9,     -999,-999.0000,9,  -999.00,     37.2,2,    40.40,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.2805
  325020060213,  P16N,    38,  1,      5,      5,2,20060228,1840, 16.0000,-152.0000, 5469,3850.6000,   3850.6,   1.4657,  34.6903,  34.6890,2,    148.3,2,    148.4,2,   149.50,6,    36.30,6,     0.00,6,     2.50,6, -999.000,1, -999.000,1,   2327.1,2,   2425.8,2,   -999.0,9,     -999,   7.5786,2,    25.00,     37.9,2,    40.21,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,   0.1080,2,   0.0690,2,   0.0280,2,   0.0110,2,   0.0256,2,   0.0273,2,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.1638
  325020060213,  P16N,    38,  1,      4,      4,2,20060228,1840, 16.0000,-152.0000, 5469,4300.3000,   4300.3,   1.4185,  34.6958,  34.6951,2,    160.9,2,    161.8,2,   141.90,6,    35.40,6,     0.00,6,     2.43,6,    0.003,2,    0.001,2,   2317.2,3,   2417.2,2,   -999.0,9,     -999,   7.5947,2,    25.00,     37.5,2,    39.16,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,   1.0686
